User_ID,Age,Household_Size,Monthly_Income,Monthly_Spend,Preferred_Channel,Brand_Importance_Rating,Price_Importance_Rating,Price_Hike_Reaction,Primary_Influence,Loyalty_Score
42499,18,2,56500,7621,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,TV Commercials,0.47
42500,29,3,21500,3132,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,TV Commercials,0.12
42501,21,5,52000,8406,Supermarkets,2,2,Continue buying the same brand,TV Commercials,0.22
42502,42,3,17000,2766,Supermarkets,2,5,Switch to a cheaper brand,Doctor Recommendation,0.36
42503,25,3,29500,2769,Discount Wholesalers,2,4,Switch to a cheaper brand,TV Commercials,0.22
42504,32,6,45500,7602,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.8
42505,60,3,56000,8546,E-commerce/Apps,2,2,Continue buying the same brand,TV Commercials,0.33
42506,47,4,25500,5264,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Word of Mouth,0.17
42507,57,4,22500,5112,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,In-store Displays,0.1
42508,49,3,60500,9034,Supermarkets,2,2,Continue buying the same brand,Social Media Ads,0.21
42509,61,3,93500,15064,E-commerce/Apps,4,1,Continue buying the same brand,In-store Displays,0.72
42510,52,3,23000,3655,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.3
42511,38,3,9500,2000,Supermarkets,1,4,Switch to a cheaper brand,Word of Mouth,0.13
42512,48,2,77500,11222,Supermarkets,2,2,Continue buying the same brand,TV Commercials,0.35
42513,53,2,33500,5759,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.36
42514,44,4,23000,3087,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,Doctor Recommendation,0.16
42515,61,4,37000,6760,E-commerce/Apps,2,4,Switch to a cheaper brand,Word of Mouth,0.33
42516,25,1,96000,15450,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Doctor Recommendation,0.7
42517,40,1,50000,8896,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Word of Mouth,0.41
42518,40,3,53500,8806,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,Social Media Ads,0.3
42519,59,5,39000,7221,E-commerce/Apps,2,3,Look for discounts/offers,In-store Displays,0.36
42520,72,2,46000,6219,Discount Wholesalers,4,2,Continue buying the same brand,Social Media Ads,0.63
42521,50,3,84500,13312,Local Kirana/Mom-and-pop Stores,5,1,Continue buying the same brand,Social Media Ads,0.93
42522,30,1,23000,4245,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,Doctor Recommendation,0.12
42523,56,3,53000,8751,Supermarkets,3,3,Look for discounts/offers,Social Media Ads,0.45
42524,69,3,35500,4860,E-commerce/Apps,4,2,Continue buying the same brand,Social Media Ads,0.68
42525,52,4,35000,4586,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Doctor Recommendation,0.66
42526,33,3,20000,3065,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Word of Mouth,0.12
42527,29,2,44500,8509,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.49
42528,48,4,48500,8460,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,In-store Displays,0.57
42529,22,3,33000,3182,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,TV Commercials,0.06
42530,67,3,74500,10278,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.78
42531,57,3,37500,6111,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,Doctor Recommendation,0.4
42532,61,2,12500,2280,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,Social Media Ads,0.06
42533,42,4,47500,5539,Supermarkets,2,2,Continue buying the same brand,TV Commercials,0.32
42534,38,3,20000,2054,Supermarkets,1,4,Switch to a cheaper brand,Word of Mouth,0.09
42535,20,2,74000,11187,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.35
42536,65,2,92500,13206,Supermarkets,5,2,Continue buying the same brand,In-store Displays,0.88
42537,27,5,60000,8424,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.42
42538,40,4,36000,7150,E-commerce/Apps,2,4,Switch to a cheaper brand,Doctor Recommendation,0.4
42539,34,5,49000,7231,Supermarkets,2,4,Switch to a cheaper brand,In-store Displays,0.37
42540,59,3,24500,3141,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.3
42541,52,2,49000,8597,Supermarkets,2,2,Continue buying the same brand,TV Commercials,0.39
42542,42,1,24000,3808,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.23
42543,19,5,92500,13475,E-commerce/Apps,5,2,Continue buying the same brand,Word of Mouth,0.91
42544,44,6,22000,4633,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.57
42545,63,2,16000,2843,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.37
42546,26,4,33000,3537,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.27
42547,66,4,48500,7991,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Word of Mouth,0.3
42548,21,1,115500,16941,Supermarkets,4,1,Continue buying the same brand,Social Media Ads,0.72
42549,43,4,25000,3278,Discount Wholesalers,2,4,Switch to a cheaper brand,Social Media Ads,0.39
42550,49,4,37000,5297,Discount Wholesalers,2,4,Switch to a cheaper brand,TV Commercials,0.38
42551,46,6,36000,5739,E-commerce/Apps,3,4,Switch to a cheaper brand,TV Commercials,0.57
42552,39,2,21000,3104,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.32
42553,64,6,22000,4913,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.12
42554,30,5,14000,2000,Supermarkets,2,5,Switch to a cheaper brand,Doctor Recommendation,0.2
42555,40,1,77500,12812,E-commerce/Apps,3,2,Continue buying the same brand,In-store Displays,0.47
42556,48,1,24000,3047,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.2
42557,68,2,12500,2000,Supermarkets,3,5,Switch to a cheaper brand,Word of Mouth,0.44
42558,58,3,29500,4469,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,TV Commercials,0.18
42559,53,1,66500,12001,E-commerce/Apps,2,3,Look for discounts/offers,TV Commercials,0.38
42560,70,4,46500,7339,Discount Wholesalers,4,2,Continue buying the same brand,In-store Displays,0.74
42561,57,1,46500,8008,Discount Wholesalers,2,4,Switch to a cheaper brand,In-store Displays,0.27
42562,48,2,81500,12899,Supermarkets,5,2,Continue buying the same brand,Word of Mouth,0.84
42563,32,2,61000,9597,Supermarkets,2,2,Continue buying the same brand,Doctor Recommendation,0.29
42564,31,3,9500,2000,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.18
42565,52,1,28500,4679,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.16
42566,41,3,45000,8414,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Social Media Ads,0.39
42567,47,4,39500,4009,Discount Wholesalers,2,3,Look for discounts/offers,Social Media Ads,0.36
42568,47,1,47500,6456,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,TV Commercials,0.73
42569,44,5,138500,21691,Local Kirana/Mom-and-pop Stores,4,1,Continue buying the same brand,Doctor Recommendation,0.68
42570,66,2,22000,4295,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.09
42571,57,4,11500,3883,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.02
42572,31,1,10500,2000,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.3
42573,62,4,57500,11296,E-commerce/Apps,3,3,Look for discounts/offers,TV Commercials,0.45
42574,64,4,33500,4501,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.16
42575,28,3,17000,2134,E-commerce/Apps,3,5,Switch to a cheaper brand,In-store Displays,0.59
42576,64,3,32000,3487,Supermarkets,1,4,Switch to a cheaper brand,Social Media Ads,0.1
42577,61,3,28500,3328,Discount Wholesalers,1,5,Switch to a cheaper brand,Word of Mouth,0.04
42578,43,5,30000,4078,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.45
42579,73,2,13500,2413,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Social Media Ads,0.33
42580,71,3,48500,7337,Supermarkets,4,3,Look for discounts/offers,Word of Mouth,0.8
42581,38,2,51500,6945,Supermarkets,2,3,Look for discounts/offers,Doctor Recommendation,0.38
42582,26,4,38500,5773,Supermarkets,2,2,Continue buying the same brand,Social Media Ads,0.21
42583,71,3,34500,5304,E-commerce/Apps,2,4,Switch to a cheaper brand,Word of Mouth,0.22
42584,64,6,39500,8469,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Word of Mouth,0.21
42585,18,2,37000,5151,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.3
42586,61,3,14500,2929,Supermarkets,2,4,Switch to a cheaper brand,In-store Displays,0.25
42587,23,3,23500,3559,E-commerce/Apps,3,5,Switch to a cheaper brand,Word of Mouth,0.54
42588,18,4,40000,8290,Discount Wholesalers,4,2,Continue buying the same brand,TV Commercials,0.74
42589,39,2,25000,4243,Discount Wholesalers,3,5,Switch to a cheaper brand,Social Media Ads,0.52
42590,68,4,56000,10168,Supermarkets,3,2,Continue buying the same brand,In-store Displays,0.58
42591,71,2,18000,4406,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.21
42592,30,1,117500,16011,Supermarkets,5,1,Continue buying the same brand,Doctor Recommendation,0.9
42593,55,3,102000,15507,E-commerce/Apps,5,3,Look for discounts/offers,Social Media Ads,0.98
42594,66,1,31500,4821,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.59
42595,62,3,17000,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Social Media Ads,0.21
42596,58,4,27500,2861,E-commerce/Apps,3,4,Switch to a cheaper brand,In-store Displays,0.48
42597,57,3,66500,10788,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.62
42598,48,2,30500,6221,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Doctor Recommendation,0.14
42599,32,3,44000,6634,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.45
42600,67,3,37000,4714,E-commerce/Apps,4,3,Look for discounts/offers,Social Media Ads,0.62
42601,19,4,48000,7918,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,In-store Displays,0.31
42602,70,3,46500,7255,Supermarkets,4,2,Continue buying the same brand,In-store Displays,0.78
42603,48,3,31000,4649,Supermarkets,3,5,Switch to a cheaper brand,In-store Displays,0.47
42604,43,3,75000,11112,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.78
42605,19,5,46500,4828,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Doctor Recommendation,0.37
42606,28,2,65500,10508,Supermarkets,2,2,Continue buying the same brand,Doctor Recommendation,0.27
42607,50,3,32000,6631,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Doctor Recommendation,0.12
42608,35,2,33000,4564,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.06
42609,38,1,138500,23649,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.62
42610,48,3,35500,5456,E-commerce/Apps,2,4,Switch to a cheaper brand,TV Commercials,0.22
42611,43,3,67500,7688,E-commerce/Apps,4,2,Continue buying the same brand,Doctor Recommendation,0.64
42612,47,2,17500,4218,Supermarkets,1,4,Switch to a cheaper brand,Doctor Recommendation,0.2
42613,56,2,43000,7175,Supermarkets,3,3,Look for discounts/offers,In-store Displays,0.42
42614,38,4,29500,5177,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.48
42615,66,3,78000,11710,Supermarkets,2,2,Continue buying the same brand,TV Commercials,0.31
42616,33,2,25500,3105,Supermarkets,1,4,Switch to a cheaper brand,TV Commercials,0.04
42617,24,3,29000,4994,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.16
42618,39,6,48500,6671,Supermarkets,3,4,Switch to a cheaper brand,In-store Displays,0.56
42619,24,6,21000,3044,Discount Wholesalers,3,5,Switch to a cheaper brand,In-store Displays,0.52
42620,19,5,38500,4259,Discount Wholesalers,2,3,Look for discounts/offers,Doctor Recommendation,0.34
42621,54,3,26500,5267,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.03
42622,31,5,38500,4610,E-commerce/Apps,4,4,Switch to a cheaper brand,Social Media Ads,0.66
42623,25,3,34500,6493,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.11
42624,46,4,90500,13648,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.74
42625,61,3,45500,7215,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Doctor Recommendation,0.74
42626,24,4,18500,3191,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.52
42627,55,2,22500,4411,E-commerce/Apps,2,4,Switch to a cheaper brand,TV Commercials,0.33
42628,62,5,29000,5467,Supermarkets,1,4,Switch to a cheaper brand,Social Media Ads,0.15
42629,39,5,25500,3992,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,TV Commercials,0.17
42630,61,2,73500,11932,Supermarkets,3,4,Switch to a cheaper brand,Social Media Ads,0.43
42631,34,4,27000,3116,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.09
42632,33,3,35500,4514,E-commerce/Apps,2,4,Switch to a cheaper brand,Social Media Ads,0.25
42633,50,3,49000,7600,E-commerce/Apps,3,4,Switch to a cheaper brand,Social Media Ads,0.59
42634,56,4,146500,21634,Local Kirana/Mom-and-pop Stores,4,1,Continue buying the same brand,Doctor Recommendation,0.74
42635,52,4,33500,3630,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.16
42636,55,6,83000,13462,Supermarkets,5,1,Continue buying the same brand,Word of Mouth,0.92
42637,49,3,29000,4624,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.37
42638,70,3,59000,7321,Discount Wholesalers,3,3,Look for discounts/offers,In-store Displays,0.43
42639,20,3,23500,2905,Supermarkets,2,5,Switch to a cheaper brand,Doctor Recommendation,0.32
42640,71,4,54000,9385,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Word of Mouth,0.77
42641,20,4,30000,3606,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.49
42642,25,3,57000,8574,Supermarkets,3,4,Switch to a cheaper brand,In-store Displays,0.46
42643,63,6,54000,7728,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.67
42644,48,3,49500,7881,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.79
42645,72,2,44500,6536,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.65
42646,26,1,28500,5040,E-commerce/Apps,2,5,Switch to a cheaper brand,TV Commercials,0.32
42647,22,2,52000,9885,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Doctor Recommendation,0.66
42648,45,5,16000,2000,Supermarkets,3,5,Switch to a cheaper brand,In-store Displays,0.53
42649,32,4,130000,21084,Supermarkets,5,1,Continue buying the same brand,Doctor Recommendation,0.92
42650,66,3,50000,8992,E-commerce/Apps,2,3,Look for discounts/offers,TV Commercials,0.37
42651,44,4,47500,7111,Supermarkets,4,2,Continue buying the same brand,In-store Displays,0.73
42652,59,4,45500,7458,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.65
42653,48,3,25000,3982,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Social Media Ads,0.2
42654,57,5,26500,2745,E-commerce/Apps,1,4,Switch to a cheaper brand,Word of Mouth,0.02
42655,35,3,40500,6613,Supermarkets,4,3,Look for discounts/offers,TV Commercials,0.68
42656,55,2,28000,5705,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.32
42657,66,4,20000,2014,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.39
42658,71,2,34500,8262,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.25
42659,21,3,43000,6575,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.56
42660,38,4,36000,6544,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,TV Commercials,0.69
42661,64,4,61000,7430,Supermarkets,4,3,Look for discounts/offers,TV Commercials,0.74
42662,59,3,39000,6851,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.7
42663,40,3,80000,13955,Supermarkets,2,3,Look for discounts/offers,Doctor Recommendation,0.26
42664,62,4,115000,17325,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.66
42665,39,4,33500,4967,E-commerce/Apps,1,4,Switch to a cheaper brand,TV Commercials,0.05
42666,18,1,20500,3454,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.37
42667,42,2,20500,2000,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.06
42668,71,3,35000,5845,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.61
42669,71,3,54000,6860,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.51
42670,58,2,30500,3559,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.34
42671,45,3,36500,5194,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.7
42672,54,2,28000,6093,E-commerce/Apps,3,5,Switch to a cheaper brand,TV Commercials,0.5
42673,28,3,30500,4080,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.37
42674,39,3,38000,7348,Discount Wholesalers,3,3,Look for discounts/offers,TV Commercials,0.52
42675,71,3,59000,7757,Discount Wholesalers,4,2,Continue buying the same brand,TV Commercials,0.75
42676,72,2,57500,9001,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.54
42677,42,5,11500,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Doctor Recommendation,0.38
42678,70,1,51000,8320,Supermarkets,3,2,Continue buying the same brand,Social Media Ads,0.54
42679,38,3,50000,8101,Discount Wholesalers,3,3,Look for discounts/offers,In-store Displays,0.41
42680,53,2,34500,6450,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.39
42681,37,5,30500,4474,E-commerce/Apps,3,5,Switch to a cheaper brand,In-store Displays,0.47
42682,33,3,49000,7798,E-commerce/Apps,3,3,Look for discounts/offers,In-store Displays,0.41
42683,45,1,38500,6441,Supermarkets,3,2,Continue buying the same brand,Word of Mouth,0.55
42684,73,2,32000,5237,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,In-store Displays,0.04
42685,46,2,107500,17183,E-commerce/Apps,5,2,Continue buying the same brand,Word of Mouth,0.87
42686,67,2,46500,6981,E-commerce/Apps,3,3,Look for discounts/offers,Social Media Ads,0.44
42687,43,4,27500,4071,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.1
42688,57,2,52500,7637,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.42
42689,19,2,45000,7832,Discount Wholesalers,4,3,Look for discounts/offers,Social Media Ads,0.73
42690,66,2,43500,8382,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.75
42691,27,3,56000,6716,Supermarkets,2,4,Switch to a cheaper brand,In-store Displays,0.26
42692,30,1,28500,5888,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,Doctor Recommendation,0.44
42693,32,4,41000,7759,E-commerce/Apps,2,3,Look for discounts/offers,TV Commercials,0.35
42694,26,3,23500,2938,E-commerce/Apps,3,5,Switch to a cheaper brand,Doctor Recommendation,0.43
42695,44,3,54000,8657,E-commerce/Apps,4,3,Look for discounts/offers,Doctor Recommendation,0.79
42696,25,3,36500,4905,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.49
42697,23,4,24000,4228,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.48
42698,53,2,35000,5028,Supermarkets,4,3,Look for discounts/offers,Word of Mouth,0.66
42699,67,3,40500,7023,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.56
42700,41,4,57000,8198,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,Word of Mouth,0.24
42701,20,2,66500,9348,E-commerce/Apps,2,2,Continue buying the same brand,In-store Displays,0.25
42702,43,4,57500,9851,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.73
42703,53,6,47500,6517,Supermarkets,3,3,Look for discounts/offers,TV Commercials,0.41
